"","gbifID","abstract","accessRights","accrualMethod","accrualPeriodicity","accrualPolicy","alternative","audience","available","bibliographicCitation","conformsTo","contributor","coverage","created","creator","date","dateAccepted","dateCopyrighted","dateSubmitted","description","educationLevel","extent","format","hasFormat","hasPart","hasVersion","identifier","instructionalMethod","isFormatOf","isPartOf","isReferencedBy","isReplacedBy","isRequiredBy","isVersionOf","issued","language","license","mediator","medium","modified","provenance","publisher","references","relation","replaces","requires","rights","rightsHolder","source","spatial","subject","tableOfContents","temporal","title","type","valid","institutionID","collectionID","datasetID","institutionCode","collectionCode","datasetName","ownerInstitutionCode","basisOfRecord","informationWithheld","dataGeneralizations","dynamicProperties","occurrenceID","catalogNumber","recordNumber","recordedBy","individualCount","organismQuantity","organismQuantityType","sex","lifeStage","reproductiveCondition","behavior","establishmentMeans","occurrenceStatus","preparations","disposition","associatedReferences","associatedSequences","associatedTaxa","otherCatalogNumbers","occurrenceRemarks","organismID","organismName","organismScope","associatedOccurrences","associatedOrganisms","previousIdentifications","organismRemarks","materialSampleID","eventID","parentEventID","fieldNumber","eventDate","eventTime","startDayOfYear","endDayOfYear","year","month","day","verbatimEventDate","habitat","samplingProtocol","samplingEffort","sampleSizeValue","sampleSizeUnit","fieldNotes","eventRemarks","locationID","higherGeographyID","higherGeography","continent","waterBody","islandGroup","island","countryCode","stateProvince","county","municipality","locality","verbatimLocality","verbatimElevation","verbatimDepth","minimumDistanceAboveSurfaceInMeters","maximumDistanceAboveSurfaceInMeters","locationAccordingTo","locationRemarks","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinatePrecision","pointRadiusSpatialFit","verbatimCoordinateSystem","verbatimSRS","footprintWKT","footprintSRS","footprintSpatialFit","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceSources","georeferenceVerificationStatus","georeferenceRemarks","geologicalContextID","earliestEonOrLowestEonothem","latestEonOrHighestEonothem","earliestEraOrLowestErathem","latestEraOrHighestErathem","earliestPeriodOrLowestSystem","latestPeriodOrHighestSystem","earliestEpochOrLowestSeries","latestEpochOrHighestSeries","earliestAgeOrLowestStage","latestAgeOrHighestStage","lowestBiostratigraphicZone","highestBiostratigraphicZone","lithostratigraphicTerms","group","formation","member","bed","identificationID","identificationQualifier","typeStatus","identifiedBy","dateIdentified","identificationReferences","identificationVerificationStatus","identificationRemarks","taxonID","scientificNameID","acceptedNameUsageID","parentNameUsageID","originalNameUsageID","nameAccordingToID","namePublishedInID","taxonConceptID","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","higherClassification","kingdom","phylum","class","order","family","genus","subgenus","specificEpithet","infraspecificEpithet","taxonRank","verbatimTaxonRank","vernacularName","nomenclaturalCode","taxonomicStatus","nomenclaturalStatus","taxonRemarks","datasetKey","publishingCountry","lastInterpreted","elevation","elevationAccuracy","depth","depthAccuracy","distanceAboveSurface","distanceAboveSurfaceAccuracy","issue","mediaType","hasCoordinate","hasGeospatialIssues","taxonKey","acceptedTaxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","subgenusKey","speciesKey","species","genericName","acceptedScientificName","verbatimScientificName","typifiedName","protocol","lastParsed","lastCrawled","repatriated","relativeOrganismQuantity","recordedByID","identifiedByID"
"1126",1321698123,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/3c6d3a1e7-df3e-4929-9402-fa1b9e86bf43",NA,NA,NA,NA,NA,NA,NA,NA,"","CC0_1_0",NA,NA,"",NA,NA,"",NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"PhysicalObject",NA,"http://biocol.org/urn:lsid:biocol.org:col:34871","","","USNM","Mammals","NMNH Extant Biology","","PRESERVED_SPECIMEN","",NA,"","http://n2t.net/ark:/65665/3c6d3a1e7-df3e-4929-9402-fa1b9e86bf43","551661","M-138","R. Bonde & C. Beck",1,NA,NA,"FEMALE","","",NA,"","","Skull; Skeleton","","",NA,NA,"","","",NA,NA,NA,NA,"",NA,NA,NA,NA,"","1979-02-14T00:00:00","",45,45,1979,2,14,"14 Feb 1979","","","",NA,NA,"","","",NA,"North America, United States, Florida, Duval County","NORTH_AMERICA","","","","US","Florida","Duval County",NA,"Jacksonville, St. Johns River, W Bank At Alton Box Board Co.","",NA,NA,NA,NA,"","",30.37,-81.62,NA,NA,NA,"Degrees Minutes Seconds",NA,"",NA,NA,"","","","","","",NA,NA,NA,"","","","","","","",NA,"","","","","",NA,NA,NA,"","","","",NA,"","","","",NA,NA,NA,NA,NA,NA,"Trichechus manatus Linnaeus, 1758",NA,NA,NA,"",NA,NA,"Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Sirenia, Trichechidae","Animalia","Chordata","Mammalia","Sirenia","Trichechidae","Trichechus",NA,"manatus","","SPECIES","","","","ACCEPTED",NA,"","821cc27a-e3bb-4bc5-ac34-89ada245069d","US","2020-06-25T21:55:49.219Z",NA,NA,NA,NA,NA,NA,"GEODETIC_DATUM_ASSUMED_WGS84","StillImage","true","false",2435296,2435296,1,44,359,802,9463,2435291,NA,2435296,"Trichechus manatus","Trichechus","Trichechus manatus Linnaeus, 1758","Trichechus manatus",NA,"DWC_ARCHIVE","2020-06-25T21:55:49.219Z","2020-06-25T20:30:47.021Z","false",NA,"",""
"1127",1321646861,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/3c48a66ce-f341-4271-9e0d-5fa16428ca01",NA,NA,NA,NA,NA,NA,NA,NA,"","CC0_1_0",NA,NA,"",NA,NA,"",NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"PhysicalObject",NA,"http://biocol.org/urn:lsid:biocol.org:col:34871","","","USNM","Mammals","NMNH Extant Biology","","PRESERVED_SPECIMEN","",NA,"","http://n2t.net/ark:/65665/3c48a66ce-f341-4271-9e0d-5fa16428ca01","527907","M-102","S. Gilliland & T. Zinn",1,NA,NA,"MALE","","",NA,"","","Skull; Skeleton","","",NA,NA,"","","",NA,NA,NA,NA,"",NA,NA,NA,NA,"","1978-02-03T00:00:00","",34,34,1978,2,3,"3 Feb 1978","","","",NA,NA,"","","",NA,"North America, United States, Florida, Hillsborough County","NORTH_AMERICA","","","","US","Florida","Hillsborough County",NA,"Gibsonton, Us 41 And Alafia River, Williams County Park","",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,"",NA,NA,"","","","","","",NA,NA,NA,"","","","","","","",NA,"","","","","",NA,NA,NA,"","","","",NA,"","","","",NA,NA,NA,NA,NA,NA,"Trichechus manatus Linnaeus, 1758",NA,NA,NA,"",NA,NA,"Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Sirenia, Trichechidae","Animalia","Chordata","Mammalia","Sirenia","Trichechidae","Trichechus",NA,"manatus","","SPECIES","","","","ACCEPTED",NA,"","821cc27a-e3bb-4bc5-ac34-89ada245069d","US","2020-06-25T21:56:27.921Z",NA,NA,NA,NA,NA,NA,"","StillImage","false","false",2435296,2435296,1,44,359,802,9463,2435291,NA,2435296,"Trichechus manatus","Trichechus","Trichechus manatus Linnaeus, 1758","Trichechus manatus",NA,"DWC_ARCHIVE","2020-06-25T21:56:27.921Z","2020-06-25T20:30:47.021Z","false",NA,"",""
"1128",1321575544,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/3c1638568-b534-486c-80f5-b1be6f8c0689",NA,NA,NA,NA,NA,NA,NA,NA,"","CC0_1_0",NA,NA,"",NA,NA,"",NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"PhysicalObject",NA,"http://biocol.org/urn:lsid:biocol.org:col:34871","","","USNM","Mammals","NMNH Extant Biology","","PRESERVED_SPECIMEN","",NA,"","http://n2t.net/ark:/65665/3c1638568-b534-486c-80f5-b1be6f8c0689","530311","M-78-8","D. Odell",1,NA,NA,"MALE","","",NA,"","","Skull; Partial Skeleton","","",NA,NA,"","","",NA,NA,NA,NA,"",NA,NA,NA,NA,"","1978-02-08T00:00:00","",39,39,1978,2,8,"8 Feb 1978","","","",NA,NA,"","","",NA,"North America, United States, Florida, Miami-Dade County","NORTH_AMERICA","","","","US","Florida","Miami-Dade County",NA,"Miami River","",NA,NA,NA,NA,"","",25.78,-80.22,NA,NA,NA,"Degrees Minutes Seconds",NA,"",NA,NA,"","","","","","",NA,NA,NA,"","","","","","","",NA,"","","","","",NA,NA,NA,"","","","",NA,"","","","",NA,NA,NA,NA,NA,NA,"Trichechus manatus Linnaeus, 1758",NA,NA,NA,"",NA,NA,"Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Sirenia, Trichechidae","Animalia","Chordata","Mammalia","Sirenia","Trichechidae","Trichechus",NA,"manatus","","SPECIES","","","","ACCEPTED",NA,"","821cc27a-e3bb-4bc5-ac34-89ada245069d","US","2020-06-25T21:56:14.780Z",NA,NA,NA,NA,NA,NA,"GEODETIC_DATUM_ASSUMED_WGS84","StillImage","true","false",2435296,2435296,1,44,359,802,9463,2435291,NA,2435296,"Trichechus manatus","Trichechus","Trichechus manatus Linnaeus, 1758","Trichechus manatus",NA,"DWC_ARCHIVE","2020-06-25T21:56:14.780Z","2020-06-25T20:30:47.021Z","false",NA,"",""
"1129",1321492739,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/3bdb838f5-c72c-40e0-8e0e-31085cf3a44d",NA,NA,NA,NA,NA,NA,NA,NA,"","CC0_1_0",NA,NA,"",NA,NA,"",NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"PhysicalObject",NA,"http://biocol.org/urn:lsid:biocol.org:col:34871","","","USNM","Mammals","NMNH Extant Biology","","PRESERVED_SPECIMEN","",NA,"","http://n2t.net/ark:/65665/3bdb838f5-c72c-40e0-8e0e-31085cf3a44d","550328","M-267","G. Rathbun",1,NA,NA,"FEMALE","","",NA,"","","Skull; Skeleton","","",NA,NA,"","","",NA,NA,NA,NA,"",NA,NA,NA,NA,"","1982-02-05T00:00:00","",36,36,1982,2,5,"5 Feb 1982","","","",NA,NA,"","","",NA,"North America, North Atlantic Ocean, United States, Florida, Duval County","NORTH_AMERICA","North Atlantic Ocean","","","US","Florida","Duval County",NA,"Jacksonville, W. Shore Of St. Johns River At Sadler Point","",NA,NA,NA,NA,"","",30.2792,-81.7,NA,NA,NA,"Degrees Minutes Seconds",NA,"",NA,NA,"","","","","","",NA,NA,NA,"","","","","","","",NA,"","","","","",NA,NA,NA,"","","","",NA,"","","","",NA,NA,NA,NA,NA,NA,"Trichechus manatus Linnaeus, 1758",NA,NA,NA,"",NA,NA,"Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Sirenia, Trichechidae","Animalia","Chordata","Mammalia","Sirenia","Trichechidae","Trichechus",NA,"manatus","","SPECIES","","","","ACCEPTED",NA,"","821cc27a-e3bb-4bc5-ac34-89ada245069d","US","2020-06-25T21:55:53.586Z",NA,NA,NA,NA,NA,NA,"GEODETIC_DATUM_ASSUMED_WGS84","StillImage","true","false",2435296,2435296,1,44,359,802,9463,2435291,NA,2435296,"Trichechus manatus","Trichechus","Trichechus manatus Linnaeus, 1758","Trichechus manatus",NA,"DWC_ARCHIVE","2020-06-25T21:55:53.586Z","2020-06-25T20:30:47.021Z","false",NA,"",""
"1130",1321370465,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/3b85894ec-19c3-4473-9fc9-02f06736fc0c",NA,NA,NA,NA,NA,NA,NA,NA,"","CC0_1_0",NA,NA,"",NA,NA,"",NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"PhysicalObject",NA,"http://biocol.org/urn:lsid:biocol.org:col:34871","","","USNM","Mammals","NMNH Extant Biology","","PRESERVED_SPECIMEN","",NA,"","http://n2t.net/ark:/65665/3b85894ec-19c3-4473-9fc9-02f06736fc0c","530296","M-130","R. Bonde & C. Beck",1,NA,NA,"MALE","","",NA,"","","Skull; Skeleton","","",NA,NA,"","","",NA,NA,NA,NA,"",NA,NA,NA,NA,"","1978-11-13T00:00:00","",317,317,1978,11,13,"13 Nov 1978","","","",NA,NA,"","","",NA,"North America, United States, Florida, Brevard County","NORTH_AMERICA","","","","US","Florida","Brevard County",NA,"Palm Shores, W Shore Indian River","",NA,NA,NA,NA,"","",28.2,-80.67,NA,NA,NA,"Degrees Minutes Seconds",NA,"",NA,NA,"","","","","","",NA,NA,NA,"","","","","","","",NA,"","","","","",NA,NA,NA,"","","","",NA,"","","","",NA,NA,NA,NA,NA,NA,"Trichechus manatus Linnaeus, 1758",NA,NA,NA,"",NA,NA,"Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Sirenia, Trichechidae","Animalia","Chordata","Mammalia","Sirenia","Trichechidae","Trichechus",NA,"manatus","","SPECIES","","","","ACCEPTED",NA,"","821cc27a-e3bb-4bc5-ac34-89ada245069d","US","2020-06-25T21:55:53.503Z",NA,NA,NA,NA,NA,NA,"GEODETIC_DATUM_ASSUMED_WGS84","StillImage","true","false",2435296,2435296,1,44,359,802,9463,2435291,NA,2435296,"Trichechus manatus","Trichechus","Trichechus manatus Linnaeus, 1758","Trichechus manatus",NA,"DWC_ARCHIVE","2020-06-25T21:55:53.503Z","2020-06-25T20:30:47.021Z","false",NA,"",""
"1131",1321356765,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/3b7bd0530-7998-4cca-bbee-a2377cd5411c",NA,NA,NA,NA,NA,NA,NA,NA,"","CC0_1_0",NA,NA,"",NA,NA,"",NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"PhysicalObject",NA,"http://biocol.org/urn:lsid:biocol.org:col:34871","","","USNM","Mammals","NMNH Extant Biology","","PRESERVED_SPECIMEN","",NA,"","http://n2t.net/ark:/65665/3b7bd0530-7998-4cca-bbee-a2377cd5411c","551679","M-177","S. Shane",1,NA,NA,"MALE","","",NA,"","","Skull; Skeleton","","",NA,NA,"","","",NA,NA,NA,NA,"",NA,NA,NA,NA,"","1979-12-13T00:00:00","",347,347,1979,12,13,"13 Dec 1979","","","",NA,NA,"","","",NA,"North America, United States, Florida, Brevard County","NORTH_AMERICA","","","","US","Florida","Brevard County",NA,"Banana River, S Pineda Causeway, 1 Mi N Mathers Bridge","",NA,NA,NA,NA,"","",28.17,-80.62,NA,NA,NA,"Degrees Minutes Seconds",NA,"",NA,NA,"","","","","","",NA,NA,NA,"","","","","","","",NA,"","","","","",NA,NA,NA,"","","","",NA,"","","","",NA,NA,NA,NA,NA,NA,"Trichechus manatus Linnaeus, 1758",NA,NA,NA,"",NA,NA,"Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Sirenia, Trichechidae","Animalia","Chordata","Mammalia","Sirenia","Trichechidae","Trichechus",NA,"manatus","","SPECIES","","","","ACCEPTED",NA,"","821cc27a-e3bb-4bc5-ac34-89ada245069d","US","2020-06-25T21:56:31.088Z",NA,NA,NA,NA,NA,NA,"GEODETIC_DATUM_ASSUMED_WGS84","StillImage","true","false",2435296,2435296,1,44,359,802,9463,2435291,NA,2435296,"Trichechus manatus","Trichechus","Trichechus manatus Linnaeus, 1758","Trichechus manatus",NA,"DWC_ARCHIVE","2020-06-25T21:56:31.088Z","2020-06-25T20:30:47.021Z","false",NA,"",""
"1132",1321276583,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/3b4313f01-19ba-4c3b-b24c-40aa2ee91e77",NA,NA,NA,NA,NA,NA,NA,NA,"","CC0_1_0",NA,NA,"",NA,NA,"",NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"PhysicalObject",NA,"http://biocol.org/urn:lsid:biocol.org:col:34871","","","USNM","Mammals","NMNH Extant Biology","","PRESERVED_SPECIMEN","",NA,"","http://n2t.net/ark:/65665/3b4313f01-19ba-4c3b-b24c-40aa2ee91e77","530308","M-77-28","D. Odell",1,NA,NA,"FEMALE","","",NA,"","","Partial Skeleton","","",NA,NA,"","","",NA,NA,NA,NA,"",NA,NA,NA,NA,"","1977-09-21T00:00:00","",264,264,1977,9,21,"21 Sep 1977","","","",NA,NA,"","","",NA,"North America, United States, Florida, Miami-Dade County","NORTH_AMERICA","","","","US","Florida","Miami-Dade County",NA,"Miami River, Flood Control Structure S-26","",NA,NA,NA,NA,"","",25.8,-80.25,NA,NA,NA,"Degrees Minutes Seconds",NA,"",NA,NA,"","","","","","",NA,NA,NA,"","","","","","","",NA,"","","","","",NA,NA,NA,"","","","",NA,"","","","",NA,NA,NA,NA,NA,NA,"Trichechus manatus Linnaeus, 1758",NA,NA,NA,"",NA,NA,"Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Sirenia, Trichechidae","Animalia","Chordata","Mammalia","Sirenia","Trichechidae","Trichechus",NA,"manatus","","SPECIES","","","","ACCEPTED",NA,"","821cc27a-e3bb-4bc5-ac34-89ada245069d","US","2020-06-25T21:56:33.160Z",NA,NA,NA,NA,NA,NA,"GEODETIC_DATUM_ASSUMED_WGS84","StillImage","true","false",2435296,2435296,1,44,359,802,9463,2435291,NA,2435296,"Trichechus manatus","Trichechus","Trichechus manatus Linnaeus, 1758","Trichechus manatus",NA,"DWC_ARCHIVE","2020-06-25T21:56:33.160Z","2020-06-25T20:30:47.021Z","false",NA,"",""
"1133",1321102329,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/3ac79fb2c-369c-4419-b314-22abe59d58aa",NA,NA,NA,NA,NA,NA,NA,NA,"","CC0_1_0",NA,NA,"",NA,NA,"",NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"PhysicalObject",NA,"http://biocol.org/urn:lsid:biocol.org:col:34871","","","USNM","Mammals","NMNH Extant Biology","","PRESERVED_SPECIMEN","",NA,"","http://n2t.net/ark:/65665/3ac79fb2c-369c-4419-b314-22abe59d58aa","551655","M-77-43","Collector Unknown",1,NA,NA,"MALE","","",NA,"","","Skull; Skeleton","","",NA,NA,"","","",NA,NA,NA,NA,"",NA,NA,NA,NA,"","1977-09-08T00:00:00","",251,251,1977,9,8,"8 Sep 1977","","","",NA,NA,"","","",NA,"North America, United States, Florida, Citrus County","NORTH_AMERICA","","","","US","Florida","Citrus County",NA,"Crystal River, Kings Bay","",NA,NA,NA,NA,"","",28.88,-82.6,NA,NA,NA,"Degrees Minutes Seconds",NA,"",NA,NA,"","","","","","",NA,NA,NA,"","","","","","","",NA,"","","","","",NA,NA,NA,"","","","",NA,"","","","",NA,NA,NA,NA,NA,NA,"Trichechus manatus Linnaeus, 1758",NA,NA,NA,"",NA,NA,"Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Sirenia, Trichechidae","Animalia","Chordata","Mammalia","Sirenia","Trichechidae","Trichechus",NA,"manatus","","SPECIES","","","","ACCEPTED",NA,"","821cc27a-e3bb-4bc5-ac34-89ada245069d","US","2020-06-25T21:55:51.127Z",NA,NA,NA,NA,NA,NA,"GEODETIC_DATUM_ASSUMED_WGS84","StillImage","true","false",2435296,2435296,1,44,359,802,9463,2435291,NA,2435296,"Trichechus manatus","Trichechus","Trichechus manatus Linnaeus, 1758","Trichechus manatus",NA,"DWC_ARCHIVE","2020-06-25T21:55:51.127Z","2020-06-25T20:30:47.021Z","false",NA,"",""
"1134",1321094705,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/3ac20c06a-da5f-44a4-acff-bf482108d6cc",NA,NA,NA,NA,NA,NA,NA,NA,"","CC0_1_0",NA,NA,"",NA,NA,"",NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"PhysicalObject",NA,"http://biocol.org/urn:lsid:biocol.org:col:34871","","","USNM","Mammals","NMNH Extant Biology","","PRESERVED_SPECIMEN","",NA,"","http://n2t.net/ark:/65665/3ac20c06a-da5f-44a4-acff-bf482108d6cc","550323","M-211","R. Bonde",1,NA,NA,"FEMALE","","",NA,"","","Skull; Skeleton","","",NA,NA,"","","",NA,NA,NA,NA,"",NA,NA,NA,NA,"","1980-10-30T00:00:00","",304,304,1980,10,30,"30 Oct 1980","","","",NA,NA,"","","",NA,"North America, North Atlantic Ocean, United States, Florida, Volusia County","NORTH_AMERICA","North Atlantic Ocean","","","US","Florida","Volusia County",NA,"Lake George, St. Johns River At S End Of Lake George, Just W Of Channel, S Of Jetties At Volusia Bar","",NA,NA,NA,NA,"","",29.2,-81.58,NA,NA,NA,"Degrees Minutes Seconds",NA,"",NA,NA,"","","","","","",NA,NA,NA,"","","","","","","",NA,"","","","","",NA,NA,NA,"","","","",NA,"","","","",NA,NA,NA,NA,NA,NA,"Trichechus manatus Linnaeus, 1758",NA,NA,NA,"",NA,NA,"Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Sirenia, Trichechidae","Animalia","Chordata","Mammalia","Sirenia","Trichechidae","Trichechus",NA,"manatus","","SPECIES","","","","ACCEPTED",NA,"","821cc27a-e3bb-4bc5-ac34-89ada245069d","US","2020-06-25T21:56:20.255Z",NA,NA,NA,NA,NA,NA,"GEODETIC_DATUM_ASSUMED_WGS84","StillImage","true","false",2435296,2435296,1,44,359,802,9463,2435291,NA,2435296,"Trichechus manatus","Trichechus","Trichechus manatus Linnaeus, 1758","Trichechus manatus",NA,"DWC_ARCHIVE","2020-06-25T21:56:20.255Z","2020-06-25T20:30:47.021Z","false",NA,"",""
"1135",1321060581,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/3aaa18e3b-3d04-4dde-8932-c889d4b1c575",NA,NA,NA,NA,NA,NA,NA,NA,"","CC0_1_0",NA,NA,"",NA,NA,"",NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"PhysicalObject",NA,"http://biocol.org/urn:lsid:biocol.org:col:34871","","","USNM","Mammals","NMNH Extant Biology","","PRESERVED_SPECIMEN","",NA,"","http://n2t.net/ark:/65665/3aaa18e3b-3d04-4dde-8932-c889d4b1c575","551680","M-178","S. Shane",1,NA,NA,"MALE","","",NA,"","","Skull; Skeleton","","",NA,NA,"","","",NA,NA,NA,NA,"",NA,NA,NA,NA,"","1979-12-28T00:00:00","",362,362,1979,12,28,"28 Dec 1979","","","",NA,NA,"","","",NA,"North America, United States, Florida, Brevard County","NORTH_AMERICA","","","","US","Florida","Brevard County",NA,"Merritt Island, W Shore Banana River, Approx. 4 Km S Hwy 520","",NA,NA,NA,NA,"","",28.3083,-80.6583,NA,NA,NA,"Degrees Minutes Seconds",NA,"",NA,NA,"","","","","","",NA,NA,NA,"","","","","","","",NA,"","","","","",NA,NA,NA,"","","","",NA,"","","","",NA,NA,NA,NA,NA,NA,"Trichechus manatus Linnaeus, 1758",NA,NA,NA,"",NA,NA,"Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Sirenia, Trichechidae","Animalia","Chordata","Mammalia","Sirenia","Trichechidae","Trichechus",NA,"manatus","","SPECIES","","","","ACCEPTED",NA,"","821cc27a-e3bb-4bc5-ac34-89ada245069d","US","2020-06-25T21:55:48.447Z",NA,NA,NA,NA,NA,NA,"GEODETIC_DATUM_ASSUMED_WGS84","StillImage","true","false",2435296,2435296,1,44,359,802,9463,2435291,NA,2435296,"Trichechus manatus","Trichechus","Trichechus manatus Linnaeus, 1758","Trichechus manatus",NA,"DWC_ARCHIVE","2020-06-25T21:55:48.447Z","2020-06-25T20:30:47.021Z","false",NA,"",""
"1136",1320981550,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/3a7257834-a555-46e9-abf8-2f01188fcfc0",NA,NA,NA,NA,NA,NA,NA,NA,"","CC0_1_0",NA,NA,"",NA,NA,"",NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"PhysicalObject",NA,"http://biocol.org/urn:lsid:biocol.org:col:34871","","","USNM","Mammals","NMNH Extant Biology","","PRESERVED_SPECIMEN","",NA,"","http://n2t.net/ark:/65665/3a7257834-a555-46e9-abf8-2f01188fcfc0","228485","2305","A. Howell",1,NA,NA,"","","",NA,"","","Skull","","",NA,NA,"","","",NA,NA,NA,NA,"",NA,NA,NA,NA,"","1918-03-18T00:00:00","",77,77,1918,3,18,"18 Mar 1918","","","",NA,NA,"","","",NA,"North America, North Atlantic Ocean, United States, Florida","NORTH_AMERICA","North Atlantic Ocean","","","US","Florida","",NA,"Jupiter","",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,"",NA,NA,"","","","","","",NA,NA,NA,"","","","","","","",NA,"","","","","",NA,NA,NA,"","","","",NA,"","","","",NA,NA,NA,NA,NA,NA,"Trichechus manatus Linnaeus, 1758",NA,NA,NA,"",NA,NA,"Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Sirenia, Trichechidae","Animalia","Chordata","Mammalia","Sirenia","Trichechidae","Trichechus",NA,"manatus","","SPECIES","","","","ACCEPTED",NA,"","821cc27a-e3bb-4bc5-ac34-89ada245069d","US","2020-06-25T21:55:58.462Z",NA,NA,NA,NA,NA,NA,"","StillImage","false","false",2435296,2435296,1,44,359,802,9463,2435291,NA,2435296,"Trichechus manatus","Trichechus","Trichechus manatus Linnaeus, 1758","Trichechus manatus",NA,"DWC_ARCHIVE","2020-06-25T21:55:58.462Z","2020-06-25T20:30:47.021Z","false",NA,"",""
