gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	occurrenceStatus	preparations	disposition	associatedMedia	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOccurrences	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	samplingEffort	sampleSizeValue	sampleSizeUnit	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	identificationQualifier	typeStatus	identifiedBy	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	recordedByID	identifiedByID
1324148897																										77A67A27-9B21-4E55-B999-7C2D0D48882E													2018-05-02 11:50:49.0																				UF	Herp			PreservedSpecimen			139.5 cm SVL, 160 cm TL	77A67A27-9B21-4E55-B999-7C2D0D48882E	167591		Seifert, D.				Male						alcohol-formalin fixed - 1						EVER 55782	Head only												2006-04-25																	North America, United States, Florida, Miami-Dade	North America				United States		Florida	Miami-Dade		Everglades National Park, Shark Valley, Shark Valley Loop Road, 6.42 mi S Visitor's Center												25.6650400000	-80.7665500000	WGS84	10																																																			Python bivittatus								Animalia	Chordata	Reptilia	Squamata	Pythonidae	Python		bivittatus											
1324148896																										25165DD4-436A-4EA4-80E0-E58D8DF3FCBC													2018-05-02 11:47:33.0																				UF	Herp			PreservedSpecimen			355 cm SVL, 396 cm TL	25165DD4-436A-4EA4-80E0-E58D8DF3FCBC	167581						Female						alcohol-formalin fixed - 1						EVER 55858	Follicles 10-12 mm diameter or less, oviducts thick, opaque. Head only												2004-11-17																	North America, United States, Florida, Miami-Dade	North America				United States		Florida	Miami-Dade		Everglades National Park, Long Pine Key, Research Road & Old Ingraham Highway, 3.08 mi SW, Spoil Mound 5												25.3657500000	-80.6642700000	WGS84	10																																																			Python bivittatus								Animalia	Chordata	Reptilia	Squamata	Pythonidae	Python		bivittatus											
1324148895																										E1ECE310-2806-47AB-AA1F-46D9C39D0BD0													2018-05-02 11:51:46.0																				UF	Herp			PreservedSpecimen			334 cm SVL, 378 cm TL	E1ECE310-2806-47AB-AA1F-46D9C39D0BD0	167595		Snow, Skip; Hill, Robert				Female						alcohol-formalin fixed - 1						EVER 55884	Killed during plowing of fields. Head only												2005-11-04																	North America, United States, Florida, Miami-Dade	North America				United States		Florida	Miami-Dade		Florida City, SW 360 Street & C-111 canal, 0.29 mi SW												25.4324400000	-80.5643600000	WGS84	10																																																			Python bivittatus								Animalia	Chordata	Reptilia	Squamata	Pythonidae	Python		bivittatus											
1324148893																										C31B0DBD-93C7-4714-90BC-639D52811506													2018-05-02 11:48:38.0																				UF	Herp			PreservedSpecimen			216 cm SVL, 247 cm TL	C31B0DBD-93C7-4714-90BC-639D52811506	167584		Stifler				Female						alcohol-formalin fixed - 1						EVER 55886	Hit and killed by farm equipment. Head only												2005-10-22																	North America, United States, Florida, Miami-Dade	North America				United States		Florida	Miami-Dade		Florida City, SW 232 Avenue, 0.43 mi N State Road 9336												25.4073800000	-80.5658800000	WGS84	10																																																			Python bivittatus								Animalia	Chordata	Reptilia	Squamata	Pythonidae	Python		bivittatus											
1324148892																										2559D58A-4101-4F1A-BDAE-6F9EFD50DA1C													2018-05-01 12:05:29.0																				UF	Herp			PreservedSpecimen			277 cm SVL, 315 cm TL	2559D58A-4101-4F1A-BDAE-6F9EFD50DA1C	167588		Gilbert, M.				Female						alcohol-formalin fixed - 1						EVER 55906	Gravid with 41 large oviductal eggs. Head only												2004-03-05																	North America, United States, Florida, Miami-Dade	North America				United States		Florida	Miami-Dade		Everglades National Park, SW 237 Avenue, 0.47 mi N SW 168 Street												25.6151500000	-80.5755300000	WGS84	10																																																			Python bivittatus								Animalia	Chordata	Reptilia	Squamata	Pythonidae	Python		bivittatus											
1324148890																										2500CC17-A690-44C6-8487-6B019593F452													2018-05-02 11:54:06.0																				UF	Herp			PreservedSpecimen				2500CC17-A690-44C6-8487-6B019593F452	167605		Smith, Jason				Male						alcohol-formalin fixed - 1						EVER 55763	Killed by SFWMD flat mower. Testes observed. Head only												2005-12-13																	North America, United States, Florida, Miami-Dade	North America				United States		Florida	Miami-Dade		Miami, SW 280 Street & SW 232 Avenue, 0.49 mi NW												25.5072500000	-80.5743500000	WGS84	10																																																			Python bivittatus								Animalia	Chordata	Reptilia	Squamata	Pythonidae	Python		bivittatus											
1324148888																										0A347200-0880-449D-9C0D-0510A9A156D1													2018-05-01 16:51:53.0																				UF	Herp			PreservedSpecimen			81 cm SVL, 89 cm TL	0A347200-0880-449D-9C0D-0510A9A156D1	167561		Rochford, Michael				Female						alcohol-formalin fixed - 1						EVER 55978	Head only												2006-10-20																	North America, United States, Florida, Miami-Dade	North America				United States		Florida	Miami-Dade		Everglades National Park, SW 237 Avenue, 1.73 mi S SW 168 Street												25.5834300000	-80.5752700000	WGS84	10																																																			Python bivittatus								Animalia	Chordata	Reptilia	Squamata	Pythonidae	Python		bivittatus											
1324148887																										99ECDC4A-CD89-429E-9832-C3049B33359F													2018-05-02 11:52:14.0																				UF	Herp			PreservedSpecimen			146 cm SVL, 167 cm TL	99ECDC4A-CD89-429E-9832-C3049B33359F	167599		Snow, Skip; Hill, Robert				Male						alcohol-formalin fixed - 1						EVER 55897	Hit and killed by farm equipment. Head only												2006-07-21																	North America, United States, Florida, Miami-Dade	North America				United States		Florida	Miami-Dade		Florida City, SW 376 Street, 0.08 mi W C-111 canal												25.4181600000	-80.5609800000	WGS84	10																																																			Python bivittatus								Animalia	Chordata	Reptilia	Squamata	Pythonidae	Python		bivittatus											
1324148886																										BC4E2FF2-A974-4990-B07F-5B79BBDD4B7B													2018-05-02 11:47:00.0																				UF	Herp			PreservedSpecimen			170 cm SVL, 197.5 cm TL	BC4E2FF2-A974-4990-B07F-5B79BBDD4B7B	167579		Snow, Skip; Hill, Robert				Male						alcohol-formalin fixed - 1						EVER 55883	Hit and killed by farm equipment. Head only												2005-10-20																	North America, United States, Florida, Miami-Dade	North America				United States		Florida	Miami-Dade		Florida City, SW 360 Street, 0.21 mi W C-111 canal												25.4330500000	-80.5630500000	WGS84	10																																																			Python bivittatus								Animalia	Chordata	Reptilia	Squamata	Pythonidae	Python		bivittatus											
1324148885																										62CBC86A-88EB-4450-A5A5-40F9B29A9DE9													2018-05-02 11:50:17.0																				UF	Herp			PreservedSpecimen			361 cm TL	62CBC86A-88EB-4450-A5A5-40F9B29A9DE9	167587		Snow, Skip; Hill, Robert				Female						alcohol-formalin fixed - 1						EVER 55925	Hit and killed by farm equipment. Head only												2006-08-11																	North America, United States, Florida, Miami-Dade	North America				United States		Florida	Miami-Dade		Florida City, SW 360 Street & C-111 canal, 0.71 mi NW												25.4369800000	-80.5701900000	WGS84	10																																																			Python bivittatus								Animalia	Chordata	Reptilia	Squamata	Pythonidae	Python		bivittatus											
1324148884																										49F65941-53CF-47FC-AF8B-A498573E1589													2018-05-02 11:39:58.0																				UF	Herp			PreservedSpecimen			195.5 cm SVL, 225 cm TL	49F65941-53CF-47FC-AF8B-A498573E1589	167568		Hill, Robert				Male						alcohol-formalin fixed - 1						EVER 55896	Head only												2006-06-09																	North America, United States, Florida, Miami-Dade	North America				United States		Florida	Miami-Dade		US 41, 2.46 mi E Shark Valley, S-12C structure												25.7620300000	-80.7268700000	WGS84	10																																																			Python bivittatus								Animalia	Chordata	Reptilia	Squamata	Pythonidae	Python		bivittatus											
1324148882																										01F19A5A-BA0D-4D19-868A-FD1409F928A9													2018-05-02 11:51:05.0																				UF	Herp			PreservedSpecimen			254.5 cm SVL, 291 cm TL	01F19A5A-BA0D-4D19-868A-FD1409F928A9	167592		Snow, Skip; Oberhofer, Lori				Male						alcohol-formalin fixed - 1						EVER 55874	Testes enlarged, turgid. Head only												2005-01-31																	North America, United States, Florida, Miami-Dade	North America				United States		Florida	Miami-Dade		Everglades National Park, L-67E canal, 1.58 mi S US 41												25.7383500000	-80.6729600000	WGS84	10																																																			Python bivittatus								Animalia	Chordata	Reptilia	Squamata	Pythonidae	Python		bivittatus											
1324148881																										C61EA95D-1725-4633-9086-47B93AC48EB5													2018-05-02 11:51:32.0																				UF	Herp			PreservedSpecimen			251.5 cm SVL, 290 cm TL	C61EA95D-1725-4633-9086-47B93AC48EB5	167594		Hill, Robert				Male						alcohol-formalin fixed - 1						EVER 55866	Testes turgid. Head only												2004-12-17																	North America, United States, Florida, Miami-Dade	North America				United States		Florida	Miami-Dade		Everglades National Park, L-67E canal, 1.52 mi S US 41												25.7391300000	-80.6732400000	WGS84	10																																																			Python bivittatus								Animalia	Chordata	Reptilia	Squamata	Pythonidae	Python		bivittatus											
1324148880																										259CC8FA-5EE8-4A65-9A04-BB1D878ABFBB													2018-05-02 11:53:37.0																				UF	Herp			PreservedSpecimen			200 cm SVL, 229 cm TL	259CC8FA-5EE8-4A65-9A04-BB1D878ABFBB	167603						Female						alcohol-formalin fixed - 1						EVER 55821	Python entered chicken coop and ate a rooster. Home owner said she had also recently lost a baby goat. Head only												2006-12-13																	North America, United States, Florida, Miami-Dade	North America				United States		Florida	Miami-Dade		Miami, 24949 SW 227 Avenue												25.5337900000	-80.5586100000	WGS84	50																																																			Python bivittatus								Animalia	Chordata	Reptilia	Squamata	Pythonidae	Python		bivittatus											
1324148879																										230F15F3-E223-42D1-BB2C-8AF3DBE84DC2													2018-05-01 16:52:47.0																				UF	Herp			PreservedSpecimen			210 cm SVL, 242 cm TL	230F15F3-E223-42D1-BB2C-8AF3DBE84DC2	167564		Tamiami Rangers				Male						alcohol-formalin fixed - 1						EVER 55937	Head only												2007-02-05																	North America, United States, Florida, Miami-Dade	North America				United States		Florida	Miami-Dade		US 41												25.760942	-80.661658	WGS84	16500																																																			Python bivittatus								Animalia	Chordata	Reptilia	Squamata	Pythonidae	Python		bivittatus											
1324148878																										E9DEC6F9-A3E6-48E8-9A33-70CEB5065E56													2018-05-02 11:52:59.0																				UF	Herp			PreservedSpecimen			190 cm SVL, 218.5 cm tail	E9DEC6F9-A3E6-48E8-9A33-70CEB5065E56	167601		Rice, Steven				Male						alcohol-formalin fixed - 1						EVER 55850	Head only												2006-10-26																	North America, United States, Florida, Miami-Dade	North America				United States		Florida	Miami-Dade		Everglades National Park, Main Park Road, Taylor Slough, 0.54 mi E Royal Palm Hammock Road												25.4019100000	-80.6061100000	WGS84	10																																																			Python bivittatus								Animalia	Chordata	Reptilia	Squamata	Pythonidae	Python		bivittatus											
1324148877																										C7524294-17D4-4FC7-9260-2B261D922803													2018-05-02 11:40:51.0																				UF	Herp			PreservedSpecimen			201.5 cm SVL, 231.5 cm TL	C7524294-17D4-4FC7-9260-2B261D922803	167571		Stifler				Male						alcohol-formalin fixed - 1						EVER 55885	Hit and killed by farm equipment. Head only												2005-10-22																	North America, United States, Florida, Miami-Dade	North America				United States		Florida	Miami-Dade		Florida City, SW 232 Avenue, 0.43 mi N State Road 9336												25.4073800000	-80.5658800000	WGS84	10																																																			Python bivittatus								Animalia	Chordata	Reptilia	Squamata	Pythonidae	Python		bivittatus											
1324148876																										A2BDCF2A-EA29-4B2A-BDEB-3630D2679D5E													2018-05-02 11:46:46.0																				UF	Herp			PreservedSpecimen			69.5 cm SVL, 79 cm TL	A2BDCF2A-EA29-4B2A-BDEB-3630D2679D5E	167577						Male						alcohol-formalin fixed - 1						EVER 55975	Head only												2006-08-25																	North America, United States, Florida, Miami-Dade	North America				United States		Florida	Miami-Dade		Everglades National Park, Long Pine Key, Main Park Road, Taylor Slough, 0.3 mi E Royal Palm Hammock Road												25.4037100000	-80.6095900000	WGS84	50																																																			Python bivittatus								Animalia	Chordata	Reptilia	Squamata	Pythonidae	Python		bivittatus											
1324148875																										BADF85BF-7F87-41F1-A0F6-C4DD58834619													2018-05-02 11:46:11.0																				UF	Herp			PreservedSpecimen			231 cm SVL, 267 cm TL	BADF85BF-7F87-41F1-A0F6-C4DD58834619	167576		Rochford, Michael				Male						alcohol-formalin fixed - 1						EVER 55935	Head only												2006-11-08																	North America, United States, Florida, Miami-Dade	North America				United States		Florida	Miami-Dade		Everglades National Park, Main Park Road, 1.24 mi N Ninemile Pond												25.2715300000	-80.7984300000	WGS84	10																																																			Python bivittatus								Animalia	Chordata	Reptilia	Squamata	Pythonidae	Python		bivittatus											
1324148874																										378624A1-EE0D-4B28-B0E5-D49586F66856													2018-05-01 16:50:56.0																				UF	Herp			PreservedSpecimen			209 cm SVL, 242 cm TL	378624A1-EE0D-4B28-B0E5-D49586F66856	167557		Booth, Michael				Female						alcohol-formalin fixed - 1						EVER 55893	Head only												2006-05-10																	North America, United States, Florida, Miami-Dade	North America				United States		Florida	Miami-Dade		Everglades National Park, Coptic Hammock												25.6674500000	-80.5409200000	WGS84	240																																																			Python bivittatus								Animalia	Chordata	Reptilia	Squamata	Pythonidae	Python		bivittatus											
1324148873																										99B6607F-6B0E-4F29-B84C-D9375EB2A651													2018-05-02 11:41:39.0																				UF	Herp			PreservedSpecimen			201 cm SVL, 230 cm TL	99B6607F-6B0E-4F29-B84C-D9375EB2A651	167574		Rentz, Mark				Female						alcohol-formalin fixed - 1						EVER 55914	Head only												2004-08-03																	North America, United States, Florida, Monroe	North America				United States		Florida	Monroe		Everglades National Park, Main Park Road, 0.5 mi S West Lake												25.2144200000	-80.8507800000	WGS84	10																																																			Python bivittatus								Animalia	Chordata	Reptilia	Squamata	Pythonidae	Python		bivittatus											
1324148872																										59F282C1-BF74-46EF-A256-2718884BD3B5													2018-05-02 11:39:37.0																				UF	Herp			PreservedSpecimen			247.5 cm SVL, 279.5 cm TL	59F282C1-BF74-46EF-A256-2718884BD3B5	167567		Stifler				Female						alcohol-formalin fixed - 1						EVER 55887	Hit and killed by farm equipment. Head only												2005-10-22																	North America, United States, Florida, Miami-Dade	North America				United States		Florida	Miami-Dade		Florida City, SW 232 Avenue, 0.43 mi N State Road 9336												25.4073800000	-80.5658800000	WGS84	10																																																			Python bivittatus								Animalia	Chordata	Reptilia	Squamata	Pythonidae	Python		bivittatus											
1324148871																										EDE73260-A6AF-4D5D-A611-6F67FB4B88E5													2018-05-01 16:50:39.0																				UF	Herp			PreservedSpecimen			196 cm SVL, 226 cm TL	EDE73260-A6AF-4D5D-A611-6F67FB4B88E5	167556						Male						alcohol-formalin fixed - 1						EVER 55938	Head only												2007-01-19																	North America, United States, Florida, Miami-Dade	North America				United States		Florida	Miami-Dade		Everglades National Park, Shark Valley, Shark Valley Loop Road, 2.15 mi S Visitor's Center												25.7270100000	-80.7666400000	WGS84	10																																																			Python bivittatus								Animalia	Chordata	Reptilia	Squamata	Pythonidae	Python		bivittatus											
1324148870																										F0B612AC-8287-42D6-B442-DBCA6118F535													2018-05-02 11:40:35.0																				UF	Herp			PreservedSpecimen			231 cm SVL, 263 cm TL	F0B612AC-8287-42D6-B442-DBCA6118F535	167570		Hill, Robert				Male						alcohol-formalin fixed - 1						EVER 55889	Head only												2006-01-09																	North America, United States, Florida, Miami-Dade	North America				United States		Florida	Miami-Dade		Everglades National Park, L-67E canal, 4.24 mi S US 41												25.6997700000	-80.6715200000	WGS84	10																																																			Python bivittatus								Animalia	Chordata	Reptilia	Squamata	Pythonidae	Python		bivittatus											
1324148869																										C1EC2A14-F9A6-48A9-BD7C-D3D44E9FC0FE													2018-05-02 11:48:20.0																				UF	Herp			PreservedSpecimen			327 cm SVL, 370 cm TL	C1EC2A14-F9A6-48A9-BD7C-D3D44E9FC0FE	167583		Hill, Robert				Female						alcohol-formalin fixed - 1						EVER 55890	Head only												2006-02-01																	North America, United States, Florida, Miami-Dade	North America				United States		Florida	Miami-Dade		Everglades National Park, L-67E canal, 2.47 mi S US 41												25.7254700000	-80.6724700000	WGS84	10																																																			Python bivittatus								Animalia	Chordata	Reptilia	Squamata	Pythonidae	Python		bivittatus											
1324148868																										09EA481E-9485-478F-BA89-F91C36B908E6													2018-05-01 16:51:22.0																				UF	Herp			PreservedSpecimen			170 cm SVL, 197 cm TL	09EA481E-9485-478F-BA89-F91C36B908E6	167559		Rochford, Michael				Male						alcohol-formalin fixed - 1						EVER 55936	Head only												2006-11-11																	North America, United States, Florida, Monroe	North America				United States		Florida	Monroe		Everglades National Park, Main Park Road, 1.74 mi S West Lake												25.2005400000	-80.8751100000	WGS84	10																																																			Python bivittatus								Animalia	Chordata	Reptilia	Squamata	Pythonidae	Python		bivittatus											
1324148867																										08BD20D0-90A6-467F-9EB0-3D3CDFDCB06D													2018-05-02 11:51:19.0																				UF	Herp			PreservedSpecimen			221.5 cm SVL, 254 cm TL	08BD20D0-90A6-467F-9EB0-3D3CDFDCB06D	167593		Snow, Skip; Hill, Robert				Male						alcohol-formalin fixed - 1						EVER 55880	Hit and killed by farm equipment. Head only												2005-10-20																	North America, United States, Florida, Miami-Dade	North America				United States		Florida	Miami-Dade		Florida City, State Road 9336 & L-31N, 0.61 mi N												25.4072800000	-80.5731400000	WGS84	10																																																			Python bivittatus								Animalia	Chordata	Reptilia	Squamata	Pythonidae	Python		bivittatus											
1324148866																										C9F3376E-81DB-410E-811D-9D5BE7C099E2													2018-05-01 16:52:09.0																				UF	Herp			PreservedSpecimen			159 cm SVL, 183 cm TL	C9F3376E-81DB-410E-811D-9D5BE7C099E2	167562		Guzman, W.				Male						alcohol-formalin fixed - 1						EVER 55933	Head only												2006-11-03																	North America, United States, Florida, Monroe	North America				United States		Florida	Monroe		Everglades National Park, Main Park Road, 0.44 mi N Coot Bay Pond												25.1871700000	-80.8918700000	WGS84	50																																																			Python bivittatus								Animalia	Chordata	Reptilia	Squamata	Pythonidae	Python		bivittatus											
1324148865																										5F6D9D9E-1678-4B95-87D8-B15D18C8DA73													2018-05-02 11:49:48.0																				UF	Herp			PreservedSpecimen			178 cm SVL, 208 cm TL	5F6D9D9E-1678-4B95-87D8-B15D18C8DA73	167585		Snow, Skip; Hill, Robert				Male						alcohol-formalin fixed - 1						EVER 55882	Hit and killed by farm equipment. Head only												2005-10-20																	North America, United States, Florida, Miami-Dade	North America				United States		Florida	Miami-Dade		Florida City, SW 360 Street & C-111 canal, 0.3 mi NW												25.4369700000	-80.5613100000	WGS84	10																																																			Python bivittatus								Animalia	Chordata	Reptilia	Squamata	Pythonidae	Python		bivittatus											
1324148864																										B57277D4-FA2A-44AB-8F04-5ED53C52EB3C													2018-05-02 11:47:18.0																				UF	Herp			PreservedSpecimen			223 cm SVL, 253.5 cm TL	B57277D4-FA2A-44AB-8F04-5ED53C52EB3C	167580						Male						alcohol-formalin fixed - 1						EVER 55868	Only right testis enlarged and turgid. Head only												2004-12-29																	North America, United States, Florida, Miami-Dade	North America				United States		Florida	Miami-Dade		Everglades National Park, Pa-hay-okee Road, 0.19 mi W Main Park Road												25.4298800000	-80.7730200000	WGS84	10																																																			Python bivittatus								Animalia	Chordata	Reptilia	Squamata	Pythonidae	Python		bivittatus											
1324148863																										A18ADA41-C7E5-4978-963F-DD9DDC76850D													2018-05-01 12:37:19.0																				UF	Herp			PreservedSpecimen			160 cm SVL, 182 cm TL	A18ADA41-C7E5-4978-963F-DD9DDC76850D	167532		Rentz, Mark				Female						alcohol-formalin fixed - 1						EVER 55926	Oviducts thin, no follicle development evident. Head only												2004-10-23																	North America, United States, Florida, Miami-Dade	North America				United States		Florida	Miami-Dade		Everglades National Park, Long Pine Key, Royal Palm Hammock Road & Connecting Road												25.39451	-80.61768	WGS84	50																																																			Python bivittatus								Animalia	Chordata	Reptilia	Squamata	Pythonidae	Python		bivittatus											
1324148862																										6DF22BF4-9765-4659-8AEB-A6E905F7E3FE													2018-05-02 11:41:57.0																				UF	Herp			PreservedSpecimen			222 cm SVL, 257 cm TL	6DF22BF4-9765-4659-8AEB-A6E905F7E3FE	167575		Hill, Robert; Coy, Orlando				Male						alcohol-formalin fixed - 1						EVER 55923	Hit and killed by farm equipment. Head only												2006-08-10																	North America, United States, Florida, Miami-Dade	North America				United States		Florida	Miami-Dade		Florida City, SW 350 Street, 0.12 mi W C-111 canal												25.4401600000	-80.5617300000	WGS84	10																																																			Python bivittatus								Animalia	Chordata	Reptilia	Squamata	Pythonidae	Python		bivittatus											
1324148861																										A9FAEFD5-92F4-4E00-93BF-D57AB3714485													2018-05-01 16:51:09.0																				UF	Herp			PreservedSpecimen			219 cm SVL, 250 cm TL	A9FAEFD5-92F4-4E00-93BF-D57AB3714485	167558		Hill, Robert; Coy, Orlando				Female						alcohol-formalin fixed - 1						EVER 55922	Hit and killed by farm equipment. Head only												2006-08-10																	North America, United States, Florida, Miami-Dade	North America				United States		Florida	Miami-Dade		Florida City, SW 350 Street & C-111 canal, 0.72 mi NW												25.4454200000	-80.5698100000	WGS84	10																																																			Python bivittatus								Animalia	Chordata	Reptilia	Squamata	Pythonidae	Python		bivittatus											
1324148860																										2F138C4A-2019-490D-92B7-AEAC75D6E55A													2018-05-01 16:44:34.0																				UF	Herp			PreservedSpecimen			201 cm SVL, 231 cm TL	2F138C4A-2019-490D-92B7-AEAC75D6E55A	167552		Sharp, Paul				Male						alcohol-formalin fixed - 1						EVER 55863	Testes small, but turgid. Head only												2004-12-05																	North America, United States, Florida, Miami-Dade	North America				United States		Florida	Miami-Dade		Everglades National Park, Pa-hay-okee Road, 0.55 mi W Main Park Road												25.4325100000	-80.7779800000	WGS84	10																																																			Python bivittatus								Animalia	Chordata	Reptilia	Squamata	Pythonidae	Python		bivittatus											
1324148859																										A9A5AD58-9A3E-4AA8-84DA-C2094D8554B5													2018-05-01 16:02:03.0																				UF	Herp			PreservedSpecimen			75 cm SVL, 85.5 cm TL	A9A5AD58-9A3E-4AA8-84DA-C2094D8554B5	167543		Rochford, Michael				Female						alcohol-formalin fixed - 1						EVER 55980	Head only												2006-11-06																	North America, United States, Florida, Miami-Dade	North America				United States		Florida	Miami-Dade		Everglades National Park, Main Park Road, 0.43 mi S Pouratis Pond												25.2771500000	-80.7984100000	WGS84	10																																																			Python bivittatus								Animalia	Chordata	Reptilia	Squamata	Pythonidae	Python		bivittatus											
1324148858																										5302D4E8-72A0-4B4F-AC02-8ED6ABDECD61													2018-05-01 16:53:29.0																				UF	Herp			PreservedSpecimen			191 cm SVL, 222 cm TL	5302D4E8-72A0-4B4F-AC02-8ED6ABDECD61	167566		Snow, Skip				Male						alcohol-formalin fixed - 1						EVER 55911	Testes not turgid. Head only												2004-06-28																	North America, United States, Florida, Miami-Dade	North America				United States		Florida	Miami-Dade		Everglades National Park, Main Park Road, Ninemile Pond												25.254578	-80.798428	WGS84	50																																																			Python bivittatus								Animalia	Chordata	Reptilia	Squamata	Pythonidae	Python		bivittatus											
1324148857																										CCA6767C-F6E0-4DA4-AABA-AAC7917CB0CC													2018-05-01 12:46:15.0																				UF	Herp			PreservedSpecimen			66.5 cm SVL, 76 cm total	CCA6767C-F6E0-4DA4-AABA-AAC7917CB0CC	167578		Rochford, Michael				Female						alcohol-formalin fixed - 1						EVER 55976	Head only												2006-08-11																	North America, United States, Florida, Miami-Dade	North America				United States		Florida	Miami-Dade		Everglades National Park, Parachute Key, Main Park Road, 0.61 mi W Park entrance												25.3942700000	-80.5829500000	WGS84	10																																																			Python bivittatus								Animalia	Chordata	Reptilia	Squamata	Pythonidae	Python		bivittatus											
1324148856																										2EE03344-9F1B-486F-9C1A-903D3957CC56													2018-05-01 16:53:11.0																				UF	Herp			PreservedSpecimen			109 cm SVL, 126 cm TL	2EE03344-9F1B-486F-9C1A-903D3957CC56	167565		Guzman, W.				Male						alcohol-formalin fixed - 1						EVER 55934	Head only												2006-11-05																	North America, United States, Florida, Miami-Dade	North America				United States		Florida	Miami-Dade		US 41, 0.9 mi E Shark Valley												25.7619400000	-80.7520300000	WGS84	50																																																			Python bivittatus								Animalia	Chordata	Reptilia	Squamata	Pythonidae	Python		bivittatus											
1324148855																										33F14B3C-0AA2-4829-8E66-8C6D9782DAEF													2018-05-01 15:55:24.0																				UF	Herp			PreservedSpecimen			279 cm SVL, 317.5 cm TL	33F14B3C-0AA2-4829-8E66-8C6D9782DAEF	167535		Etheridge, A.				Male						alcohol-formalin fixed - 1						EVER 55974	Tested enlarged, somewhat turgid. Head only												2004-03-01																	North America, United States, Florida, Miami-Dade	North America				United States		Florida	Miami-Dade		Everglades National Park, L-67E canal, 0.16 mi S US 41												25.7589500000	-80.6738400000	WGS84	10																																																			Python bivittatus								Animalia	Chordata	Reptilia	Squamata	Pythonidae	Python		bivittatus											
1324148854																										3CEEF53E-6A7E-42DE-9C5A-A0B41C37396E													2018-05-02 11:52:41.0																				UF	Herp			PreservedSpecimen				3CEEF53E-6A7E-42DE-9C5A-A0B41C37396E	167600		Serra, Lauren										alcohol-formalin fixed - 1						EVER 55864	Hit and killed by flat mower. Head only												2004-12-08																	North America, United States, Florida, Miami-Dade	North America				United States		Florida	Miami-Dade		Everglades National Park, Long Pine Key, Research Road & N-S Arm, 0.61 mi SW												25.3813900000	-80.6936900000	WGS84	10																																																			Python bivittatus								Animalia	Chordata	Reptilia	Squamata	Pythonidae	Python		bivittatus											
