gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	occurrenceStatus	preparations	disposition	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOccurrences	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	samplingEffort	sampleSizeValue	sampleSizeUnit	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	identificationQualifier	typeStatus	identifiedBy	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceAboveSurface	distanceAboveSurfaceAccuracy	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	genericName	acceptedScientificName	verbatimScientificName	typifiedName	protocol	lastParsed	lastCrawled	repatriated	relativeOrganismQuantity	recordedByID	identifiedByID
1324152880																										775D5E07-FAA0-4D05-84EA-09C3B420A5D5										CC_BY_NC_4_0			2014-04-13T17:41:39Z																				UF	Herp			PRESERVED_SPECIMEN				775D5E07-FAA0-4D05-84EA-09C3B420A5D5	172009		Ramirez, Ruben										default - 1						forked tail												2013-02-18T00:00:00				2013	2	18											North America, United States, Florida, Miami-Dade	NORTH_AMERICA				US	Florida	Miami-Dade		Florida City, L-31W canal, 3.58 mi N State Road 9336								25.43637	-80.5897	10.0																																																Python bivittatus Kuhl, 1820								Animalia	Chordata	Reptilia	Squamata	Pythonidae	Python		bivittatus		SPECIES				ACCEPTED			832b8188-f762-11e1-a439-00145eb45e9a	US	2020-07-15T18:18:43.852Z									true	false	4820533	4820533	1	44	358	715	4287591	2454645		4820533	Python bivittatus	Python	Python bivittatus Kuhl, 1820	Python bivittatus		DWC_ARCHIVE	2020-07-15T18:18:43.852Z	2020-07-15T18:15:17.418Z	false			
1324152848																										EBA9BBF3-442A-4226-B2E4-A887E2FB8F73										CC_BY_NC_4_0			2019-08-15T16:48:38Z																				UF	Herp			MACHINE_OBSERVATION				EBA9BBF3-442A-4226-B2E4-A887E2FB8F73	171852												default - 1						Found decapitated. Image voucher only												2013-11-02T00:00:00				2013	11	2											North America, United States, Florida, Miami-Dade	NORTH_AMERICA				US	Florida	Miami-Dade		Homestead, SW 320 Street & SW 217 Avenue								25.46948	-80.54219	50.0																																																Python bivittatus Kuhl, 1820								Animalia	Chordata	Reptilia	Squamata	Pythonidae	Python		bivittatus		SPECIES				ACCEPTED			832b8188-f762-11e1-a439-00145eb45e9a	US	2020-07-15T18:18:44.245Z								StillImage	true	false	4820533	4820533	1	44	358	715	4287591	2454645		4820533	Python bivittatus	Python	Python bivittatus Kuhl, 1820	Python bivittatus		DWC_ARCHIVE	2020-07-15T18:18:44.245Z	2020-07-15T18:15:17.418Z	false			
1324152843																										AD385C6E-F132-479A-9027-6BF195FDA3D7										CC_BY_NC_4_0			2019-08-15T16:48:38Z																				UF	Herp			MACHINE_OBSERVATION				AD385C6E-F132-479A-9027-6BF195FDA3D7	171851		Ramirez, Ruben										default - 1						Unknown which of 5 snakes in photo. Image voucher only												2013-10-19T00:00:00				2013	10	19											North America, United States, Florida, Miami-Dade	NORTH_AMERICA				US	Florida	Miami-Dade		Miami, L-31N canal, 0.75 mi N State Road 94								25.70012	-80.49539	400.0																																																Python bivittatus Kuhl, 1820								Animalia	Chordata	Reptilia	Squamata	Pythonidae	Python		bivittatus		SPECIES				ACCEPTED			832b8188-f762-11e1-a439-00145eb45e9a	US	2020-07-15T18:18:45.200Z								StillImage	true	false	4820533	4820533	1	44	358	715	4287591	2454645		4820533	Python bivittatus	Python	Python bivittatus Kuhl, 1820	Python bivittatus		DWC_ARCHIVE	2020-07-15T18:18:45.200Z	2020-07-15T18:15:17.418Z	false			
1324152825																										909F7D1E-F5AA-41ED-8983-D3B88B4CE666										CC_BY_NC_4_0			2019-08-15T17:02:39Z																				UF	Herp			MACHINE_OBSERVATION				909F7D1E-F5AA-41ED-8983-D3B88B4CE666	171795		Ramirez, Ruben										neonate - 1						Image voucher only												2013-07-22T00:00:00				2013	7	22											North America, United States, Florida, Miami-Dade	NORTH_AMERICA				US	Florida	Miami-Dade		US 41, 2.4 mi NW Loop Road								25.78686	-80.85405	10.0																																																Python bivittatus Kuhl, 1820								Animalia	Chordata	Reptilia	Squamata	Pythonidae	Python		bivittatus		SPECIES				ACCEPTED			832b8188-f762-11e1-a439-00145eb45e9a	US	2020-07-15T18:18:44.014Z								StillImage	true	false	4820533	4820533	1	44	358	715	4287591	2454645		4820533	Python bivittatus	Python	Python bivittatus Kuhl, 1820	Python bivittatus		DWC_ARCHIVE	2020-07-15T18:18:44.014Z	2020-07-15T18:15:17.418Z	false			
1324152823																										DC98B2DC-19FB-49B0-A8FF-BE6DFE36C7CA										CC_BY_NC_4_0			2019-08-15T16:48:38Z																				UF	Herp			MACHINE_OBSERVATION			371.3 cm TL	DC98B2DC-19FB-49B0-A8FF-BE6DFE36C7CA	171853		Ramirez, Ruben										default - 1						Image voucher only												2013-09-11T00:00:00				2013	9	11											North America, United States, Florida, Miami-Dade	NORTH_AMERICA				US	Florida	Miami-Dade		Florida City, SW 394 Street & SW 208 Avenue, 0.12 mi SE								25.40095	-80.52584	10.0																																																Python bivittatus Kuhl, 1820								Animalia	Chordata	Reptilia	Squamata	Pythonidae	Python		bivittatus		SPECIES				ACCEPTED			832b8188-f762-11e1-a439-00145eb45e9a	US	2020-07-15T18:18:44.156Z								StillImage	true	false	4820533	4820533	1	44	358	715	4287591	2454645		4820533	Python bivittatus	Python	Python bivittatus Kuhl, 1820	Python bivittatus		DWC_ARCHIVE	2020-07-15T18:18:44.156Z	2020-07-15T18:15:17.418Z	false			
1324152822																										1CDFCB05-0933-465C-976B-8EFB6462B6AD										CC_BY_NC_4_0			2019-08-15T16:48:37Z																				UF	Herp			MACHINE_OBSERVATION			209.1 cm SVL, 237.4 cm TL	1CDFCB05-0933-465C-976B-8EFB6462B6AD	171825		Ramirez, Ruben				FEMALE						default - 1						Unknown which of 5 snakes in photo. Image voucher only												2013-10-20T00:00:00				2013	10	20											North America, United States, Florida, Miami-Dade	NORTH_AMERICA				US	Florida	Miami-Dade		US 41, 1.28 mi W Shark Valley								25.76201	-80.78687	10.0																																																Python bivittatus Kuhl, 1820								Animalia	Chordata	Reptilia	Squamata	Pythonidae	Python		bivittatus		SPECIES				ACCEPTED			832b8188-f762-11e1-a439-00145eb45e9a	US	2020-07-15T18:18:43.537Z								StillImage	true	false	4820533	4820533	1	44	358	715	4287591	2454645		4820533	Python bivittatus	Python	Python bivittatus Kuhl, 1820	Python bivittatus		DWC_ARCHIVE	2020-07-15T18:18:43.537Z	2020-07-15T18:15:17.418Z	false			
1324152819																										29777BDD-40FA-4FF9-858D-3137693E0B1E										CC_BY_NC_4_0			2019-08-15T16:48:37Z																				UF	Herp			MACHINE_OBSERVATION			155.1 cm SVL, 175.6 cm TL	29777BDD-40FA-4FF9-858D-3137693E0B1E	171835		Ramirez, Ruben				FEMALE						default - 1						Unknown which of 5 snakes in photo. Image voucher only												2013-10-21T00:00:00				2013	10	21											North America, United States, Florida, Miami-Dade	NORTH_AMERICA				US	Florida	Miami-Dade		Miami, State Road 997 & SW 58 Street, 0.33 mi NW								25.71295	-80.48255	10.0																																																Python bivittatus Kuhl, 1820								Animalia	Chordata	Reptilia	Squamata	Pythonidae	Python		bivittatus		SPECIES				ACCEPTED			832b8188-f762-11e1-a439-00145eb45e9a	US	2020-07-15T18:18:42.028Z								StillImage	true	false	4820533	4820533	1	44	358	715	4287591	2454645		4820533	Python bivittatus	Python	Python bivittatus Kuhl, 1820	Python bivittatus		DWC_ARCHIVE	2020-07-15T18:18:42.028Z	2020-07-15T18:15:17.418Z	false			
1324152817																										F8DA9936-3E5D-478B-89E4-35B301E079DD										CC_BY_NC_4_0			2019-08-15T16:48:37Z																				UF	Herp			MACHINE_OBSERVATION			153.7 cm SVL, 177.5 cm TL	F8DA9936-3E5D-478B-89E4-35B301E079DD	171815		Ramirez, Ruben				MALE						default - 1						Unknown which of 5 snakes in photo. Image voucher only												2013-10-19T00:00:00				2013	10	19											North America, United States, Florida, Miami-Dade	NORTH_AMERICA				US	Florida	Miami-Dade		Homestead, SW 236 Street & SW 207 Avenue, 0.06 mi NE								25.547	-80.52653	10.0																																																Python bivittatus Kuhl, 1820								Animalia	Chordata	Reptilia	Squamata	Pythonidae	Python		bivittatus		SPECIES				ACCEPTED			832b8188-f762-11e1-a439-00145eb45e9a	US	2020-07-15T18:18:44.289Z								StillImage	true	false	4820533	4820533	1	44	358	715	4287591	2454645		4820533	Python bivittatus	Python	Python bivittatus Kuhl, 1820	Python bivittatus		DWC_ARCHIVE	2020-07-15T18:18:44.289Z	2020-07-15T18:15:17.418Z	false			
1324152812																										1C520D9D-E12B-42DF-8A96-FB48561625CC										CC_BY_NC_4_0			2019-08-15T16:48:38Z																				UF	Herp			MACHINE_OBSERVATION			156.9 cm SVL, 179.8 cm TL	1C520D9D-E12B-42DF-8A96-FB48561625CC	171850		Belliston, Devin				MALE						default - 1						Unknown which of 5 snakes in photo. Image voucher only												2013-10-04T00:00:00				2013	10	4											North America, United States, Florida, Miami-Dade	NORTH_AMERICA				US	Florida	Miami-Dade		US 41, 2.0 mi E Shark Valley								25.76187	-80.73432	10.0																																																Python bivittatus Kuhl, 1820								Animalia	Chordata	Reptilia	Squamata	Pythonidae	Python		bivittatus		SPECIES				ACCEPTED			832b8188-f762-11e1-a439-00145eb45e9a	US	2020-07-15T18:18:45.263Z								StillImage	true	false	4820533	4820533	1	44	358	715	4287591	2454645		4820533	Python bivittatus	Python	Python bivittatus Kuhl, 1820	Python bivittatus		DWC_ARCHIVE	2020-07-15T18:18:45.263Z	2020-07-15T18:15:17.418Z	false			
1324152811																										F23266DB-E90A-4732-826F-FD97035B89B4										CC_BY_NC_4_0			2019-08-15T16:48:37Z																				UF	Herp			MACHINE_OBSERVATION				F23266DB-E90A-4732-826F-FD97035B89B4	171809		Ramirez, Ruben										default - 1						Snake in collectorâ€™s right hand. Image voucher only												2013-07-22T00:00:00				2013	7	22											North America, United States, Florida, Miami-Dade	NORTH_AMERICA				US	Florida	Miami-Dade		Everglades and Francis S. Taylor Wildlife Management Area, L-67 canal, 0.4 mi N US 41								25.76722	-80.67366	10.0																																																Python bivittatus Kuhl, 1820								Animalia	Chordata	Reptilia	Squamata	Pythonidae	Python		bivittatus		SPECIES				ACCEPTED			832b8188-f762-11e1-a439-00145eb45e9a	US	2020-07-15T18:18:44.183Z								StillImage	true	false	4820533	4820533	1	44	358	715	4287591	2454645		4820533	Python bivittatus	Python	Python bivittatus Kuhl, 1820	Python bivittatus		DWC_ARCHIVE	2020-07-15T18:18:44.183Z	2020-07-15T18:15:17.418Z	false			
1324152807																										07B253BD-D2CD-45AE-824D-BB709A616234										CC_BY_NC_4_0			2019-08-15T16:48:38Z																				UF	Herp			MACHINE_OBSERVATION				07B253BD-D2CD-45AE-824D-BB709A616234	171854		Ramirez, Ruben										default - 1						Image voucher only												2013-08-06T00:00:00				2013	8	6											North America, United States, Florida, Miami-Dade	NORTH_AMERICA				US	Florida	Miami-Dade		Southern Glades Wildlife and Environmental Area, State Road 9336 & C-111E canal, 0.12 mi S								25.40759	-80.52171	10.0																																																Python bivittatus Kuhl, 1820								Animalia	Chordata	Reptilia	Squamata	Pythonidae	Python		bivittatus		SPECIES				ACCEPTED			832b8188-f762-11e1-a439-00145eb45e9a	US	2020-07-15T18:18:44.502Z								StillImage	true	false	4820533	4820533	1	44	358	715	4287591	2454645		4820533	Python bivittatus	Python	Python bivittatus Kuhl, 1820	Python bivittatus		DWC_ARCHIVE	2020-07-15T18:18:44.502Z	2020-07-15T18:15:17.418Z	false			
1324152804																										DF0C3CE5-CB84-4E82-B771-31F8A2D63F93										CC_BY_NC_4_0			2019-08-15T16:48:37Z																				UF	Herp			MACHINE_OBSERVATION				DF0C3CE5-CB84-4E82-B771-31F8A2D63F93	171810		Edwards, Jake										default - 1						Image voucher only												2013-11-05T00:00:00				2013	11	5											North America, United States, Florida, Miami-Dade	NORTH_AMERICA				US	Florida	Miami-Dade		Miami, State Road 997, 0.59 mi N State Road 94								25.69727	-80.47873	10.0																																																Python bivittatus Kuhl, 1820								Animalia	Chordata	Reptilia	Squamata	Pythonidae	Python		bivittatus		SPECIES				ACCEPTED			832b8188-f762-11e1-a439-00145eb45e9a	US	2020-07-15T18:18:44.168Z								StillImage	true	false	4820533	4820533	1	44	358	715	4287591	2454645		4820533	Python bivittatus	Python	Python bivittatus Kuhl, 1820	Python bivittatus		DWC_ARCHIVE	2020-07-15T18:18:44.168Z	2020-07-15T18:15:17.418Z	false			
1324152777																										B0C612D9-6955-4D1F-BC7E-82A1D9E5005C										CC_BY_NC_4_0			2019-08-15T16:48:37Z																				UF	Herp			MACHINE_OBSERVATION				B0C612D9-6955-4D1F-BC7E-82A1D9E5005C	171805		Ramirez, Ruben										default - 1						Snake in collectorâ€™s left hand. Image voucher only												2013-07-22T00:00:00				2013	7	22											North America, United States, Florida, Miami-Dade	NORTH_AMERICA				US	Florida	Miami-Dade		Everglades and Francis S. Taylor Wildlife Management Area, L-67 canal, 0.35 mi N US 41								25.76651	-80.67375	10.0																																																Python bivittatus Kuhl, 1820								Animalia	Chordata	Reptilia	Squamata	Pythonidae	Python		bivittatus		SPECIES				ACCEPTED			832b8188-f762-11e1-a439-00145eb45e9a	US	2020-07-15T18:18:44.174Z								StillImage	true	false	4820533	4820533	1	44	358	715	4287591	2454645		4820533	Python bivittatus	Python	Python bivittatus Kuhl, 1820	Python bivittatus		DWC_ARCHIVE	2020-07-15T18:18:44.174Z	2020-07-15T18:15:17.418Z	false			
1324152773																										9FDDF123-CF7C-4B66-84BD-464E39ED79C0										CC_BY_NC_4_0			2019-08-15T17:02:39Z																				UF	Herp			MACHINE_OBSERVATION				9FDDF123-CF7C-4B66-84BD-464E39ED79C0	171685		Ramirez, Ruben										neonate - 1						Image voucher only												2013-10-16T00:00:00				2013	10	16											North America, United States, Florida, Miami-Dade	NORTH_AMERICA				US	Florida	Miami-Dade		Homestead, 32900 SW 187 Avenue								25.46131	-80.49434	10.0																																																Python bivittatus Kuhl, 1820								Animalia	Chordata	Reptilia	Squamata	Pythonidae	Python		bivittatus		SPECIES				ACCEPTED			832b8188-f762-11e1-a439-00145eb45e9a	US	2020-07-15T18:18:44.080Z								StillImage	true	false	4820533	4820533	1	44	358	715	4287591	2454645		4820533	Python bivittatus	Python	Python bivittatus Kuhl, 1820	Python bivittatus		DWC_ARCHIVE	2020-07-15T18:18:44.080Z	2020-07-15T18:15:17.418Z	false			
1324152737																										B5489181-EB60-409F-A5DA-871C4BE05340										CC_BY_NC_4_0			2020-01-23T13:10:06Z																				UF	Herp			MACHINE_OBSERVATION				B5489181-EB60-409F-A5DA-871C4BE05340	171665		Rahill, Thomas										photograph-digital - 1						Image voucher only												2013-09-26T00:00:00				2013	9	26											North America, United States, Florida, Miami-Dade	NORTH_AMERICA				US	Florida	Miami-Dade		Everglades National Park, SW 237 Avenue, 0.25 mi S SW 168 Street								25.60466	-80.57497	10.0																																																Python bivittatus Kuhl, 1820								Animalia	Chordata	Reptilia	Squamata	Pythonidae	Python		bivittatus		SPECIES				ACCEPTED			832b8188-f762-11e1-a439-00145eb45e9a	US	2020-07-15T18:18:45.954Z								StillImage	true	false	4820533	4820533	1	44	358	715	4287591	2454645		4820533	Python bivittatus	Python	Python bivittatus Kuhl, 1820	Python bivittatus		DWC_ARCHIVE	2020-07-15T18:18:45.954Z	2020-07-15T18:15:17.418Z	false			
1324152736																										69C7A427-F3CF-424E-972D-1FD74AE49685										CC_BY_NC_4_0			2019-08-15T17:16:58Z																				UF	Herp			MACHINE_OBSERVATION				69C7A427-F3CF-424E-972D-1FD74AE49685	171670		Daskam, Steven; Herrera, Vinnissio; Manzour, Ibn										default - 1						Image vouchers only												2013-10-11T00:00:00				2013	10	11											North America, United States, Florida, Miami-Dade	NORTH_AMERICA				US	Florida	Miami-Dade		US 41, 2.25 mi E Shark Valley								25.76194	-80.73028	10.0																																																Python bivittatus Kuhl, 1820								Animalia	Chordata	Reptilia	Squamata	Pythonidae	Python		bivittatus		SPECIES				ACCEPTED			832b8188-f762-11e1-a439-00145eb45e9a	US	2020-07-15T18:18:44.951Z								StillImage	true	false	4820533	4820533	1	44	358	715	4287591	2454645		4820533	Python bivittatus	Python	Python bivittatus Kuhl, 1820	Python bivittatus		DWC_ARCHIVE	2020-07-15T18:18:44.951Z	2020-07-15T18:15:17.418Z	false			
1324152724																										A23816C5-36C8-46B5-A1BA-3ACE1C118715										CC_BY_NC_4_0			2020-01-23T13:08:58Z																				UF	Herp			MACHINE_OBSERVATION				A23816C5-36C8-46B5-A1BA-3ACE1C118715	171635		Rahill, Thomas										photograph-digital - 1						Image voucher only												2013-09-19T00:00:00				2013	9	19											North America, United States, Florida, Miami-Dade	NORTH_AMERICA				US	Florida	Miami-Dade		Everglades National Park, SW 237 Avenue, 0.61 mi S SW 168 Street								25.59958	-80.57478	10.0																																																Python bivittatus Kuhl, 1820								Animalia	Chordata	Reptilia	Squamata	Pythonidae	Python		bivittatus		SPECIES				ACCEPTED			832b8188-f762-11e1-a439-00145eb45e9a	US	2020-07-15T18:18:45.160Z								StillImage	true	false	4820533	4820533	1	44	358	715	4287591	2454645		4820533	Python bivittatus	Python	Python bivittatus Kuhl, 1820	Python bivittatus		DWC_ARCHIVE	2020-07-15T18:18:45.160Z	2020-07-15T18:15:17.418Z	false			
1324152721																										F25A1A3F-1700-41C4-92C9-9F9B9DCD52C9										CC_BY_NC_4_0			2020-05-19T14:24:39Z																				UF	Herp			MACHINE_OBSERVATION				F25A1A3F-1700-41C4-92C9-9F9B9DCD52C9	171629		Rahill, Thomas										photograph-digital - 1						Image voucher only. Neonate												2013-09-14T00:00:00				2013	9	14											North America, United States, Florida, Miami-Dade	NORTH_AMERICA				US	Florida	Miami-Dade		Everglades National Park, SW 237 Avenue, 0.31 mi S SW 168 Street								25.6039	-80.57495	10.0																																			Sheehy III, Coleman													Python bivittatus Kuhl, 1820								Animalia	Chordata	Reptilia	Squamata	Pythonidae	Python		bivittatus		SPECIES				ACCEPTED			832b8188-f762-11e1-a439-00145eb45e9a	US	2020-07-15T18:18:46.137Z								StillImage	true	false	4820533	4820533	1	44	358	715	4287591	2454645		4820533	Python bivittatus	Python	Python bivittatus Kuhl, 1820	Python bivittatus		DWC_ARCHIVE	2020-07-15T18:18:46.137Z	2020-07-15T18:15:17.418Z	false			
1324152718																										C2949874-8D52-43A3-88D9-4128C0538091										CC_BY_NC_4_0			2020-01-23T13:08:45Z																				UF	Herp			MACHINE_OBSERVATION				C2949874-8D52-43A3-88D9-4128C0538091	171630		Rahill, Thomas										photograph-digital - 1						Image voucher only												2013-09-14T00:00:00				2013	9	14											North America, United States, Florida, Miami-Dade	NORTH_AMERICA				US	Florida	Miami-Dade		Everglades National Park, SW 237 Avenue, 1.8 mi S SW 168 Street								25.58253	-80.57515	10.0																																																Python bivittatus Kuhl, 1820								Animalia	Chordata	Reptilia	Squamata	Pythonidae	Python		bivittatus		SPECIES				ACCEPTED			832b8188-f762-11e1-a439-00145eb45e9a	US	2020-07-15T18:18:44.256Z								StillImage	true	false	4820533	4820533	1	44	358	715	4287591	2454645		4820533	Python bivittatus	Python	Python bivittatus Kuhl, 1820	Python bivittatus		DWC_ARCHIVE	2020-07-15T18:18:44.256Z	2020-07-15T18:15:17.418Z	false			
1324152716																										47D0A2E2-9A52-47E1-8BBE-722301ADA16A										CC_BY_NC_4_0			2020-01-23T13:09:27Z																				UF	Herp			MACHINE_OBSERVATION				47D0A2E2-9A52-47E1-8BBE-722301ADA16A	171645		Rahill, Thomas										photograph-digital - 2						Image vouchers only												2013-09-25T00:00:00				2013	9	25											North America, United States, Florida, Miami-Dade	NORTH_AMERICA				US	Florida	Miami-Dade		Everglades National Park, SW 237 Avenue, 0.52 mi S SW 168 Street								25.60083	-80.57484	10.0																																																Python bivittatus Kuhl, 1820								Animalia	Chordata	Reptilia	Squamata	Pythonidae	Python		bivittatus		SPECIES				ACCEPTED			832b8188-f762-11e1-a439-00145eb45e9a	US	2020-07-15T18:18:43.572Z								StillImage	true	false	4820533	4820533	1	44	358	715	4287591	2454645		4820533	Python bivittatus	Python	Python bivittatus Kuhl, 1820	Python bivittatus		DWC_ARCHIVE	2020-07-15T18:18:43.572Z	2020-07-15T18:15:17.418Z	false			
1324152712																										7AFF9EA6-AD71-4885-8904-901A89566EBA										CC_BY_NC_4_0			2020-01-23T13:09:41Z																				UF	Herp			MACHINE_OBSERVATION				7AFF9EA6-AD71-4885-8904-901A89566EBA	171650		Rahill, Thomas										photograph-digital - 1						Image voucher only												2013-09-25T00:00:00				2013	9	25											North America, United States, Florida, Miami-Dade	NORTH_AMERICA				US	Florida	Miami-Dade		Everglades National Park, SW 237 Avenue, 1.75 mi N SW 168 Street								25.63378	-80.57601	10.0																																																Python bivittatus Kuhl, 1820								Animalia	Chordata	Reptilia	Squamata	Pythonidae	Python		bivittatus		SPECIES				ACCEPTED			832b8188-f762-11e1-a439-00145eb45e9a	US	2020-07-15T18:18:43.839Z								StillImage	true	false	4820533	4820533	1	44	358	715	4287591	2454645		4820533	Python bivittatus	Python	Python bivittatus Kuhl, 1820	Python bivittatus		DWC_ARCHIVE	2020-07-15T18:18:43.839Z	2020-07-15T18:15:17.418Z	false			
1324152711																										368B8713-AE2A-496F-BAF1-22A0056B1360										CC_BY_NC_4_0			2020-01-23T13:07:45Z																				UF	Herp			MACHINE_OBSERVATION				368B8713-AE2A-496F-BAF1-22A0056B1360	171626		Rahill, Thomas										photograph-digital - 1						Image voucher only												2013-09-13T00:00:00				2013	9	13											North America, United States, Florida, Miami-Dade	NORTH_AMERICA				US	Florida	Miami-Dade		Everglades National Park, SW 237 Avenue, 1.29 mi S SW 168 Street								25.58989	-80.57517	10.0																																																Python bivittatus Kuhl, 1820								Animalia	Chordata	Reptilia	Squamata	Pythonidae	Python		bivittatus		SPECIES				ACCEPTED			832b8188-f762-11e1-a439-00145eb45e9a	US	2020-07-15T18:18:45.379Z								StillImage	true	false	4820533	4820533	1	44	358	715	4287591	2454645		4820533	Python bivittatus	Python	Python bivittatus Kuhl, 1820	Python bivittatus		DWC_ARCHIVE	2020-07-15T18:18:45.379Z	2020-07-15T18:15:17.418Z	false			
1324152710																										E3A66792-1EA0-4AD5-8B45-7AB81F0459AE										CC_BY_NC_4_0			2020-01-23T13:09:13Z																				UF	Herp			MACHINE_OBSERVATION				E3A66792-1EA0-4AD5-8B45-7AB81F0459AE	171644		Rahill, Thomas										photograph-digital - 1						Image voucher only												2013-09-19T00:00:00				2013	9	19											North America, United States, Florida, Miami-Dade	NORTH_AMERICA				US	Florida	Miami-Dade		Everglades National Park, SW 237 Avenue, 0.13 mi N SW 168 Street								25.61019	-80.57515	10.0																																																Python bivittatus Kuhl, 1820								Animalia	Chordata	Reptilia	Squamata	Pythonidae	Python		bivittatus		SPECIES				ACCEPTED			832b8188-f762-11e1-a439-00145eb45e9a	US	2020-07-15T18:18:43.090Z								StillImage	true	false	4820533	4820533	1	44	358	715	4287591	2454645		4820533	Python bivittatus	Python	Python bivittatus Kuhl, 1820	Python bivittatus		DWC_ARCHIVE	2020-07-15T18:18:43.090Z	2020-07-15T18:15:17.418Z	false			
1324152705																										BCD206EB-E04A-4D50-BDD8-B7801D987793										CC_BY_NC_4_0			2020-01-23T13:09:52Z																				UF	Herp			MACHINE_OBSERVATION				BCD206EB-E04A-4D50-BDD8-B7801D987793	171662		Rahill, Thomas										photograph-digital - 1						Image voucher only												2013-09-26T00:00:00				2013	9	26											North America, United States, Florida, Miami-Dade	NORTH_AMERICA				US	Florida	Miami-Dade		Everglades National Park, SW 237 Avenue, 1.29 mi N SW 168 Street								25.62703	-80.57578	10.0																																																Python bivittatus Kuhl, 1820								Animalia	Chordata	Reptilia	Squamata	Pythonidae	Python		bivittatus		SPECIES				ACCEPTED			832b8188-f762-11e1-a439-00145eb45e9a	US	2020-07-15T18:18:45.239Z								StillImage	true	false	4820533	4820533	1	44	358	715	4287591	2454645		4820533	Python bivittatus	Python	Python bivittatus Kuhl, 1820	Python bivittatus		DWC_ARCHIVE	2020-07-15T18:18:45.239Z	2020-07-15T18:15:17.418Z	false			
1324152699																										00C9E327-CD17-4E05-A8A3-4F71982B71CC										CC_BY_NC_4_0			2020-01-23T13:06:31Z																				UF	Herp			MACHINE_OBSERVATION				00C9E327-CD17-4E05-A8A3-4F71982B71CC	171612		Rahill, Thomas										photograph-digital - 2						Image vouchers only												2013-09-05T00:00:00				2013	9	5											North America, United States, Florida, Miami-Dade	NORTH_AMERICA				US	Florida	Miami-Dade		Everglades National Park, SW 237 Avenue, 2.37 mi N SW 216 Street								25.64281	-80.57636	10.0																																																Python bivittatus Kuhl, 1820								Animalia	Chordata	Reptilia	Squamata	Pythonidae	Python		bivittatus		SPECIES				ACCEPTED			832b8188-f762-11e1-a439-00145eb45e9a	US	2020-07-15T18:18:41.708Z								StillImage	true	false	4820533	4820533	1	44	358	715	4287591	2454645		4820533	Python bivittatus	Python	Python bivittatus Kuhl, 1820	Python bivittatus		DWC_ARCHIVE	2020-07-15T18:18:41.708Z	2020-07-15T18:15:17.418Z	false			
